spin,type,state,area,isDead
0,0,q,-74,False
1,2,q,0,True
2,1,q,0,True
3,2,q,0,True
4,1,q,0,True
5,1,q,10,False
6,2,q,0,True
7,2,q,0,True
8,1,q,0,True
9,2,q,1,False
10,2,q,0,True
11,1,q,0,True
12,2,q,9,False
13,2,q,6,False
14,1,q,0,True
15,1,q,0,True
16,2,q,8,False
17,2,q,6,False
18,2,q,7,False
19,1,q,2,False
20,1,q,0,True
21,2,q,0,True
22,2,q,12,False
23,1,q,0,True
24,2,q,13,False
25,1,q,0,True
