spin,type,state,area,isDead
0,0,q,-82,False
1,1,q,0,True
2,2,q,0,True
3,2,q,13,False
4,1,q,11,False
5,2,q,7,False
6,2,q,9,False
7,2,q,7,False
8,2,q,5,False
9,1,q,0,True
10,1,q,0,True
11,2,q,0,True
12,2,q,3,False
13,2,q,5,False
14,1,q,0,True
15,2,q,0,True
16,2,q,0,True
17,1,q,0,True
18,1,q,0,True
19,2,q,11,False
20,2,q,0,True
21,1,q,0,True
22,2,q,0,True
23,2,q,0,True
24,2,q,11,False
25,2,q,0,True
